K,unsatisfied,Payoffs,TotalBM,GreenPatches,beta.i,k.i,numLoggers,numCheaters
5.81,0,43.3333333,50759.5,2565,0.60394883,0,3,0
5.81,1,36.6666667,50794.5,2568,0.60394883,0,3,0
5.81,0,50,50815.5,2569,0.60394883,0,3,0
5.81,0,42.3333333,50853,2569,0.60394883,0,3,0
5.81,0,43.3333333,50865,2569,0.60394883,0,3,0
5.81,0,50,50859,2567,0.60394883,0,3,0
5.81,0,50,50828,2565,0.60394883,0,3,0
5.81,1,43.3333333,50804.5,2563,0.60394883,0,3,0
5.81,0,50,50807.5,2572,0.60394883,0,3,0
5.81,0,50,50807.5,2566,0.60394883,0,3,0
5.81,0,50,50835.5,2570,0.60394883,0,3,0
5.81,0,43.3333333,50880,2569,0.60394883,0,3,0
5.81,0,43.3333333,50885.5,2571,0.60394883,0,3,0
5.81,0,43.3333333,50887.5,2568,0.60394883,0,3,0
5.81,0,50,50865,2570,0.60394883,0,3,0
5.81,0,45.6666667,50869,2568,0.60394883,0,3,0
5.81,0,46.8333333,50897.5,2575,0.60394883,0,3,0
5.81,0,43.3333333,50926.5,2574,0.60394883,0,3,0
5.81,0,50,50934,2572,0.60394883,0,3,0
5.81,0,50,50932.5,2569,0.60394883,0,3,0
5.81,0,50,50884,2569,0.60394883,0,3,0
5.81,0,36.6666667,50909.5,2572,0.60394883,0,3,0
5.81,0,39.1666667,50927,2573,0.60394883,0,3,0
5.81,1,31.1666667,50965.5,2572,0.60394883,0,3,0
5.81,0,43.3333333,50957.5,2567,0.60394883,0,3,0
5.81,1,43.3333333,50947.5,2572,0.60394883,0,3,0
5.81,0,35.8333333,50966,2575,0.60394883,0,3,0
5.81,0,50,50946,2572,0.60394883,0,3,0
5.81,1,35.6666667,50958,2569,0.60394883,0,3,0
5.81,0,50,50920,2568,0.60394883,0,3,0
5.81,0,50,50875.5,2569,0.60394883,0,3,0
5.81,0,50,50822,2565,0.60394883,0,3,0
5.81,0,50,50808.5,2569,0.60394883,0,3,0
5.81,0,43.3333333,50847,2574,0.60394883,0,3,0
5.81,2,36.6666667,50906.5,2573,0.60394883,0,3,0
5.81,0,50,50912.5,2570,0.60394883,0,3,0
5.81,1,43.3333333,50923.5,2570,0.60394883,0,3,0
5.81,0,50,50912,2573,0.60394883,0,3,0
5.81,0,50,50883,2571,0.60394883,0,3,0
5.81,0,45.8333333,50904,2573,0.60394883,0,3,0
5.81,0,50,50912,2571,0.60394883,0,3,0
5.81,0,40.6666667,50908,2569,0.60394883,0,3,0
5.81,0,38.1666667,50932,2571,0.60394883,0,3,0
5.81,0,50,50892.5,2569,0.60394883,0,3,0
5.81,0,50,50848.5,2566,0.60394883,0,3,0
5.81,0,36.6666667,50874,2569,0.60394883,0,3,0
5.81,0,50,50851,2568,0.60394883,0,3,0
5.81,1,43.3333333,50858,2568,0.60394883,0,3,0
5.81,0,50,50836,2565,0.60394883,0,3,0
5.81,0,48.5,50817,2565,0.60394883,0,3,0
5.81,0,50,50805,2569,0.60394883,0,3,0
5.81,0,43.3333333,50838,2571,0.60394883,0,3,0
5.81,0,50,50836,2565,0.60394883,0,3,0
5.81,0,48.8333333,50822.5,2563,0.60394883,0,3,0
5.81,0,36.6666667,50826,2561,0.60394883,0,3,0
5.81,0,50,50788.5,2567,0.60394883,0,3,0
5.81,0,43.3333333,50813.5,2571,0.60394883,0,3,0
5.81,0,50,50835,2570,0.60394883,0,3,0
5.81,0,46.5,50859.5,2565,0.60394883,0,3,0
5.81,0,43.3333333,50879.5,2570,0.60394883,0,3,0
5.81,0,50,50862.5,2569,0.60394883,0,3,0
5.81,1,43.3333333,50873.5,2573,0.60394883,0,3,0
5.81,0,36.6666667,50937,2578,0.60394883,0,3,0
5.81,0,43.3333333,50965.5,2572,0.60394883,0,3,0
5.81,0,46.8333333,50960,2571,0.60394883,0,3,0
5.81,0,50,50933,2569,0.60394883,0,3,0
5.81,0,50,50882.5,2565,0.60394883,0,3,0
5.81,0,50,50853.5,2569,0.60394883,0,3,0
5.81,0,49.6666667,50848.5,2570,0.60394883,0,3,0
5.81,0,41.5,50862.5,2569,0.60394883,0,3,0
5.81,0,50,50876.5,2570,0.60394883,0,3,0
5.81,0,36.6666667,50907,2569,0.60394883,0,3,0
5.81,0,50,50876.5,2566,0.60394883,0,3,0
5.81,0,50,50864,2569,0.60394883,0,3,0
5.81,0,43.3333333,50848,2568,0.60394883,0,3,0
5.81,0,43.3333333,50854.5,2567,0.60394883,0,3,0
5.81,0,50,50854.5,2569,0.60394883,0,3,0
5.81,0,50,50837.5,2568,0.60394883,0,3,0
5.81,0,43.3333333,50866.5,2570,0.60394883,0,3,0
5.81,0,50,50857.5,2567,0.60394883,0,3,0
5.81,0,50,50841.5,2567,0.60394883,0,3,0
5.81,0,50,50824,2564,0.60394883,0,3,0
5.81,0,50,50806.5,2572,0.60394883,0,3,0
5.81,0,50,50825.5,2575,0.60394883,0,3,0
5.81,0,50,50843.5,2568,0.60394883,0,3,0
5.81,0,50,50833,2561,0.60394883,0,3,0
5.81,0,50,50820.5,2568,0.60394883,0,3,0
5.81,0,32.5,50863.5,2570,0.60394883,0,3,0
5.81,0,48.6666667,50856,2571,0.60394883,0,3,0
5.81,1,43.3333333,50889.5,2570,0.60394883,0,3,0
5.81,0,43.3333333,50920.5,2573,0.60394883,0,3,0
5.81,1,39.3333333,50947,2574,0.60394883,0,3,0
5.81,0,42.5,50962.5,2574,0.60394883,0,3,0
5.81,1,32.8333333,51008,2576,0.60394883,0,3,0
5.81,0,50,50990.5,2572,0.60394883,0,3,0
5.81,0,50,50973,2575,0.60394883,0,3,0
5.81,0,50,50947.5,2571,0.60394883,0,3,0
5.81,0,50,50915,2570,0.60394883,0,3,0
5.81,0,50,50891.5,2565,0.60394883,0,3,0
5.81,0,50,50837,2565,0.60394883,0,3,0
5.81,0,50,50799.5,2565,0.60394883,0,3,0
5.81,0,50,50791.5,2569,0.60394883,0,3,0
5.81,0,50,50804.5,2570,0.60394883,0,3,0
5.81,1,32.1666667,50877,2569,0.60394883,0,3,0
5.81,0,49,50889,2569,0.60394883,0,3,2
5.81,1,38.8333333,50903,2568,0.60394883,0,3,0
5.81,0,43.3333333,50864.5,2567,0.60394883,0,3,0
5.81,0,39.6666667,50868.5,2566,0.60394883,0,3,0
5.81,1,38.6666667,50858.5,2568,0.60394883,0,3,0
5.81,1,42.3333333,50868.5,2575,0.60394883,0,3,0
5.81,0,50,50876,2570,0.60394883,0,3,0
5.81,0,50,50871,2570,0.60394883,0,3,0
5.81,0,38.8333333,50920,2570,0.60394883,0,3,0
5.81,0,43.3333333,50908.5,2571,0.60394883,0,3,0
5.81,0,43.6666667,50891,2569,0.60394883,0,3,0
5.81,0,50,50856.5,2565,0.60394883,0,3,0
5.81,0,50,50828.5,2568,0.60394883,0,3,0
5.81,0,43.3333333,50844.5,2570,0.60394883,0,3,0
5.81,0,50,50825.5,2564,0.60394883,0,3,0
5.81,0,47.1666667,50829.5,2566,0.60394883,0,3,0
5.81,1,43,50846,2570,0.60394883,0,3,0
5.81,1,38.6666667,50873.5,2575,0.60394883,0,3,0
5.81,0,45.5,50901,2572,0.60394883,0,3,0
5.81,0,40.1666667,50930.5,2572,0.60394883,0,3,0
5.81,0,50,50926,2568,0.60394883,0,3,0
5.81,0,43.3333333,50924,2569,0.60394883,0,3,0
5.81,0,43.3333333,50908,2568,0.60394883,0,3,0
5.81,0,43.3333333,50915,2573,0.60394883,0,3,0
5.81,0,45.6666667,50902,2570,0.60394883,0,3,0
5.81,0,50,50886.5,2572,0.60394883,0,3,0
5.81,0,50,50908,2575,0.60394883,0,3,0
5.81,1,36.6666667,50972.5,2577,0.60394883,0,3,0
5.81,0,41.1666667,51002.5,2573,0.60394883,0,3,0
5.81,0,42.5,51009,2574,0.60394883,0,3,0
5.81,0,50,50965,2572,0.60394883,0,3,0
5.81,0,43.3333333,50942.5,2572,0.60394883,0,3,0
5.81,0,50,50929.5,2573,0.60394883,0,3,0
5.81,1,37.6666667,50950.5,2572,0.60394883,0,3,0
5.81,0,50,50939.5,2574,0.60394883,0,3,0
5.81,0,43.3333333,50931.5,2569,0.60394883,0,3,0
5.81,0,36.6666667,50940.5,2570,0.60394883,0,3,0
5.81,0,50,50918,2570,0.60394883,0,3,0
5.81,0,50,50893.5,2570,0.60394883,0,3,0
5.81,0,50,50888,2570,0.60394883,0,3,0
5.81,0,50,50884.5,2570,0.60394883,0,3,0
5.81,1,43.3333333,50892,2567,0.60394883,0,3,0
5.81,1,40.3333333,50901,2568,0.60394883,0,3,0
5.81,0,50,50855.5,2564,0.60394883,0,3,0
5.81,0,50,50809.5,2563,0.60394883,0,3,0
5.81,0,43.3333333,50814.5,2567,0.60394883,0,3,0
5.81,0,43.3333333,50826,2565,0.60394883,0,3,0
5.81,1,43.3333333,50829.5,2565,0.60394883,0,3,0
5.81,1,34.6666667,50871,2571,0.60394883,0,3,0
5.81,0,49,50864.5,2573,0.60394883,0,3,0
5.81,0,50,50891,2575,0.60394883,0,3,0
5.81,0,46,50936,2573,0.60394883,0,3,0
5.81,0,43.3333333,50974.5,2572,0.60394883,0,3,0
5.81,0,36.6666667,50988.5,2571,0.60394883,0,3,0
5.81,1,36.6666667,50993.5,2574,0.60394883,0,3,0
5.81,0,50,50966.5,2575,0.60394883,0,3,0
5.81,2,36.6666667,50987,2576,0.60394883,0,3,0
5.81,1,43.1666667,50999.5,2574,0.60394883,0,3,0
5.81,0,50,50957.5,2565,0.60394883,0,3,0
5.81,0,43.3333333,50917.5,2566,0.60394883,0,3,0
5.81,0,43.3333333,50903.5,2573,0.60394883,0,3,0
5.81,0,50,50887.5,2573,0.60394883,0,3,0
5.81,0,36,50910.5,2567,0.60394883,0,3,0
5.81,0,38,50905,2565,0.60394883,0,3,0
5.81,0,50,50867,2573,0.60394883,0,3,0
5.81,0,43.3333333,50869.5,2570,0.60394883,0,3,0
5.81,1,30,50946,2575,0.60394883,0,3,0
5.81,0,50,50981.5,2575,0.60394883,0,3,0
5.81,1,33.8333333,51020,2573,0.60394883,0,3,0
5.81,0,43.3333333,51010.5,2575,0.60394883,0,3,0
5.81,0,50,50978,2572,0.60394883,0,3,0
5.81,1,30,51001,2577,0.60394883,0,3,0
5.81,0,43.3333333,50990.5,2572,0.60394883,0,3,0
5.81,0,50,50926.5,2566,0.60394883,0,3,0
5.81,1,43.3333333,50872.5,2563,0.60394883,0,3,0
5.81,0,47.8333333,50822,2567,0.60394883,0,3,0
5.81,0,43.3333333,50829.5,2573,0.60394883,0,3,0
5.81,0,36.6666667,50892.5,2574,0.60394883,0,3,0
5.81,0,50,50923.5,2573,0.60394883,0,3,0
5.81,0,45.6666667,50946.5,2571,0.60394883,0,3,0
5.81,0,50,50902.5,2567,0.60394883,0,3,0
5.81,0,50,50859.5,2565,0.60394883,0,3,0
5.81,0,50,50819.5,2563,0.60394883,0,3,0
5.81,0,43.3333333,50810.5,2564,0.60394883,0,3,0
5.81,0,43.3333333,50817,2566,0.60394883,0,3,0
5.81,0,50,50819,2569,0.60394883,0,3,0
5.81,0,50,50834,2570,0.60394883,0,3,0
5.81,0,50,50854,2569,0.60394883,0,3,0
5.81,1,43.3333333,50876.5,2568,0.60394883,0,3,0
5.81,0,50,50861.5,2569,0.60394883,0,3,0
5.81,0,38.6666667,50859,2563,0.60394883,0,3,0
5.81,1,22.5,50854.5,2561,0.60394883,0,3,0
5.81,0,50,50791.5,2564,0.60394883,0,3,0
5.81,0,43.3333333,50809,2575,0.60394883,0,3,0
5.81,1,36.6666667,50885,2576,0.60394883,0,3,0
5.81,0,50,51012,2583,0.60394883,0,2,1
5.81,0,47.5,51166,2583,0.60394883,0,2,0
5.81,0,50,51249.5,2583,0.60394883,0,2,0
5.81,0,40,51325.5,2586,0.60394883,0,2,0
5.81,0,50,51344.5,2584,0.60394883,0,2,0
5.81,0,50,51337,2582,0.60394883,0,2,0
5.81,0,50,51331,2583,0.60394883,0,2,0
5.81,0,40,51321.5,2580,0.60394883,0,2,0
5.81,0,49.25,51309.5,2584,0.60394883,0,2,0
5.81,0,50,51313.5,2583,0.60394883,0,2,0
5.81,0,50,51298.5,2580,0.60394883,0,2,0
5.81,0,50,51296,2581,0.60394883,0,2,0
5.81,0,50,51298.5,2584,0.60394883,0,2,0
5.81,0,43.25,51308.5,2583,0.60394883,0,2,0
5.81,0,50,51311.5,2580,0.60394883,0,2,0
5.81,0,50,51313.5,2583,0.60394883,0,2,0
5.81,0,50,51304,2584,0.60394883,0,2,0
5.81,0,50,51284,2581,0.60394883,0,2,0
5.81,0,50,51284.5,2582,0.60394883,0,2,0
5.81,1,34.5,51306.5,2582,0.60394883,0,2,0
5.81,0,50.75,51268.5,2576,0.60394883,0,2,1
5.81,0,50,51211.5,2570,0.60394883,0,2,0
5.81,1,40,51193.5,2576,0.60394883,0,2,0
5.81,1,40,51188.5,2580,0.60394883,0,2,0
5.81,0,50,51201.5,2581,0.60394883,0,2,0
5.81,0,50,51240.5,2582,0.60394883,0,2,0
5.81,0,50,51253,2580,0.60394883,0,2,0
5.81,0,50,51253,2580,0.60394883,0,2,0
5.81,0,50,51233,2577,0.60394883,0,2,0
5.81,0,50,51224,2579,0.60394883,0,2,0
5.81,0,50,51222.5,2578,0.60394883,0,2,0
5.81,0,50,51209,2575,0.60394883,0,2,0
5.81,0,50,51190,2573,0.60394883,0,2,0
5.81,0,50,51189.5,2581,0.60394883,0,2,0
5.81,0,40,51220.5,2583,0.60394883,0,2,0
5.81,0,40,51274,2583,0.60394883,0,2,0
5.81,0,50,51298.5,2580,0.60394883,0,2,0
5.81,0,50,51279.5,2578,0.60394883,0,2,0
5.81,0,50,51242.5,2575,0.60394883,0,2,0
5.81,0,50,51182,2573,0.60394883,0,2,0
5.81,0,50,51145.5,2576,0.60394883,0,2,0
5.81,0,50,51150.5,2578,0.60394883,0,2,0
5.81,0,50,51150,2575,0.60394883,0,2,0
5.81,0,43.75,51162,2573,0.60394883,0,2,0
5.81,0,50,51158,2576,0.60394883,0,2,0
5.81,0,50,51154,2580,0.60394883,0,2,0
5.81,1,30,51209,2581,0.60394883,0,2,0
5.81,0,50,51222,2577,0.60394883,0,2,0
5.81,0,49.5,51237,2579,0.60394883,0,2,0
5.81,0,40,51245,2578,0.60394883,0,2,0
5.81,0,50,51252.5,2586,0.60394883,0,2,0
5.81,0,50,51274,2584,0.60394883,0,2,0
5.81,0,30,51343.5,2588,0.60394883,0,2,0
5.81,0,50,51360.5,2584,0.60394883,0,2,0
5.81,0,50,51350,2583,0.60394883,0,2,0
5.81,0,50,51331,2584,0.60394883,0,2,0
5.81,0,50,51315.5,2583,0.60394883,0,2,0
5.81,1,30,51346,2584,0.60394883,0,2,0
5.81,0,50,51326.5,2579,0.60394883,0,2,0
5.81,1,40,51325.5,2582,0.60394883,0,2,0
5.81,0,50,51311.5,2584,0.60394883,0,2,0
5.81,1,47,51295.5,2581,0.60394883,0,2,0
5.81,0,50,51264,2574,0.60394883,0,2,0
5.81,0,50,51233.5,2576,0.60394883,0,2,0
5.81,0,50,51223.5,2583,0.60394883,0,2,0
5.81,0,40,51246.5,2582,0.60394883,0,2,0
5.81,0,40,51294.5,2583,0.60394883,0,2,0
5.81,1,40,51336.5,2583,0.60394883,0,2,0
5.81,0,50,51330.5,2583,0.60394883,0,2,0
5.81,0,50,51312.5,2581,0.60394883,0,2,0
5.81,0,50,51305,2584,0.60394883,0,2,0
5.81,0,50,51292.5,2580,0.60394883,0,2,0
5.81,0,30,51311.5,2580,0.60394883,0,2,0
5.81,0,50,51291.5,2580,0.60394883,0,2,0
5.81,0,50,51254.5,2577,0.60394883,0,2,0
5.81,0,40,51254,2579,0.60394883,0,2,0
5.81,0,50,51259.5,2583,0.60394883,0,2,0
5.81,0,50,51254,2579,0.60394883,0,2,0
5.81,0,40,51288,2583,0.60394883,0,2,0
5.81,0,50,51288,2580,0.60394883,0,2,0
5.81,0,40,51274.5,2578,0.60394883,0,2,0
5.81,0,50,51243,2576,0.60394883,0,2,0
5.81,0,50,51218,2579,0.60394883,0,2,0
5.81,0,50,51187,2575,0.60394883,0,2,0
5.81,0,50,51173.5,2575,0.60394883,0,2,0
5.81,0,40,51187.5,2576,0.60394883,0,2,0
5.81,0,50,51169,2575,0.60394883,0,2,0
5.81,0,50,51181.5,2580,0.60394883,0,2,0
5.81,0,40,51217.5,2584,0.60394883,0,2,0
5.81,0,50,51238,2580,0.60394883,0,2,0
5.81,0,50,51263,2582,0.60394883,0,2,0
5.81,0,40,51284.5,2581,0.60394883,0,2,0
5.81,0,50,51263,2576,0.60394883,0,2,0
5.81,0,50,51225,2573,0.60394883,0,2,0
5.81,0,50,51182.5,2576,0.60394883,0,2,0
5.81,0,40,51177.5,2576,0.60394883,0,2,0
5.81,0,50,51184,2580,0.60394883,0,2,0
5.81,1,31,51231,2579,0.60394883,0,2,0
5.81,0,50,51231,2577,0.60394883,0,2,0
5.81,1,30,51265.5,2579,0.60394883,0,2,0
5.81,0,50,51241.5,2577,0.60394883,0,2,0
5.81,0,40,51225,2575,0.60394883,0,2,0
5.81,1,40,51226.5,2579,0.60394883,0,2,0
5.81,0,40,51245.5,2581,0.60394883,0,2,0
5.81,0,50,51239,2579,0.60394883,0,2,0
5.81,0,50,51252.5,2581,0.60394883,0,2,0
5.81,0,50,51245.5,2579,0.60394883,0,2,0
5.81,0,40,51259.5,2581,0.60394883,0,2,0
5.81,0,50,51256,2580,0.60394883,0,2,0
5.81,0,50,51245,2578,0.60394883,0,2,0
5.81,0,50,51246,2581,0.60394883,0,2,0
5.81,0,50,51231,2579,0.60394883,0,2,0
5.81,1,40,51249.5,2579,0.60394883,0,2,0
5.81,0,50,51239,2577,0.60394883,0,2,0
5.81,0,50,51249.5,2582,0.60394883,0,2,0
5.81,0,40,51271,2579,0.60394883,0,2,0
5.81,0,50,51266.5,2580,0.60394883,0,2,0
5.81,1,40,51278,2578,0.60394883,0,2,0
5.81,1,40,51268.5,2579,0.60394883,0,2,0
5.81,0,38.25,51273,2584,0.60394883,0,2,0
5.81,0,50,51267.5,2581,0.60394883,0,2,0
5.81,0,50,51264.5,2581,0.60394883,0,2,0
5.81,0,50,51274.5,2583,0.60394883,0,2,0
5.81,1,30,51320.5,2583,0.60394883,0,2,0
5.81,0,50,51306,2580,0.60394883,0,2,0
5.81,0,50,51294,2580,0.60394883,0,2,0
5.81,0,48,51288.5,2582,0.60394883,0,2,0
5.81,0,40,51279,2578,0.60394883,0,2,0
5.81,0,50,51263.5,2577,0.60394883,0,2,0
5.81,0,40,51248,2575,0.60394883,0,2,0
5.81,0,50,51196,2574,0.60394883,0,2,0
5.81,0,50,51167.5,2574,0.60394883,0,2,0
5.81,0,40,51157.5,2575,0.60394883,0,2,0
5.81,0,50,51152,2575,0.60394883,0,2,0
5.81,0,40,51188,2578,0.60394883,0,2,0
5.81,0,40,51204.5,2577,0.60394883,0,2,0
5.81,0,50,51216.5,2579,0.60394883,0,2,0
5.81,0,50,51210,2575,0.60394883,0,2,0
5.81,0,40,51226,2581,0.60394883,0,2,0
5.81,0,50,51230,2580,0.60394883,0,2,0
5.81,0,50,51237.5,2582,0.60394883,0,2,0
5.81,0,50,51267,2584,0.60394883,0,2,0
5.81,0,50,51283.5,2582,0.60394883,0,2,0
5.81,1,40,51306.5,2581,0.60394883,0,2,0
5.81,0,40,51318,2581,0.60394883,0,2,0
5.81,0,50,51285.5,2578,0.60394883,0,2,0
5.81,0,50,51250.5,2577,0.60394883,0,2,0
5.81,0,40,51234.5,2576,0.60394883,0,2,0
5.81,0,40,51225,2578,0.60394883,0,2,0
5.81,0,50,51206,2577,0.60394883,0,2,0
5.81,0,40,51222.5,2580,0.60394883,0,2,0
5.81,0,50,51217.5,2576,0.60394883,0,2,0
5.81,0,50,51207,2579,0.60394883,0,2,0
5.81,0,50,51196,2575,0.60394883,0,2,0
5.81,0,50,51182,2577,0.60394883,0,2,0
5.81,0,50,51201,2581,0.60394883,0,2,0
5.81,0,50,51225,2579,0.60394883,0,2,0
5.81,0,50,51244.5,2580,0.60394883,0,2,0
5.81,0,49.25,51248,2577,0.60394883,0,2,0
5.81,0,50,51237,2580,0.60394883,0,2,0
5.81,0,40,51241,2578,0.60394883,0,2,0
5.81,0,46.75,51225,2576,0.60394883,0,2,0
5.81,0,50,51208,2576,0.60394883,0,2,0
5.81,0,50,51194.5,2578,0.60394883,0,2,0
5.81,0,40,51206,2578,0.60394883,0,2,0
5.81,0,50,51203.5,2579,0.60394883,0,2,0
5.81,0,50,51221,2581,0.60394883,0,2,0
5.81,1,30,51266.5,2579,0.60394883,0,2,0
5.81,0,50,51251,2576,0.60394883,0,2,0
5.81,0,50,51236.5,2576,0.60394883,0,2,0
5.81,0,50,51222,2580,0.60394883,0,2,0
5.81,1,44.5,51221.5,2579,0.60394883,0,2,0
5.81,0,50,51224,2580,0.60394883,0,2,0
5.81,0,40,51258.5,2582,0.60394883,0,2,0
5.81,0,50,51267.5,2581,0.60394883,0,2,0
5.81,0,50,51269,2579,0.60394883,0,2,0
5.81,0,50,51246.5,2575,0.60394883,0,2,0
5.81,0,40,51262.5,2582,0.60394883,0,2,0
5.81,1,27.75,51304.5,2585,0.60394883,0,2,0
5.81,0,50,51303.5,2585,0.60394883,0,2,0
5.81,1,40,51323.5,2581,0.60394883,0,2,0
5.81,0,50,51292,2578,0.60394883,0,2,0
5.81,0,50,51239.5,2574,0.60394883,0,2,0
5.81,0,50,51195,2577,0.60394883,0,2,0
5.81,0,40,51197,2580,0.60394883,0,2,0
5.81,0,50,51219.5,2582,0.60394883,0,2,0
5.81,0,50,51244,2580,0.60394883,0,2,0
5.81,0,50,51266.5,2581,0.60394883,0,2,0
5.81,0,50,51291,2585,0.60394883,0,2,0
5.81,0,50,51309,2587,0.60394883,0,2,0
5.81,0,44.5,51341.5,2586,0.60394883,0,2,0
5.81,0,50,51351,2583,0.60394883,0,2,0
5.81,0,50,51334,2580,0.60394883,0,2,0
5.81,0,40,51294.5,2573,0.60394883,0,2,0
5.81,0,50,51209,2569,0.60394883,0,2,0
5.81,0,50,51153,2574,0.60394883,0,2,0
