"","variableValue","K","unsatisfied","Payoffs","TotalBM","GreenPatches","beta.i","k.i","numLoggers","numCheaters","param","depleted","lowK"
"183","30",11.78,30,-9.315,0.12002667259391,0.273356401384083,0.345400776390063,13.04,1,20,"monitoring",FALSE,FALSE
"184","30",13.14,41,-3.41,0.145367924761176,0.301422529796232,0.481784067453398,14.71,1,24,"monitoring",FALSE,FALSE
"185","30",14.82,56,3.91,0.176093588544998,0.339484813533256,0.497081743074625,14.33,1,33,"monitoring",FALSE,FALSE
"186","30",12.82,54,-9.265,0.141319461687441,0.300269127258747,0.53881754039489,15.56,1,12,"monitoring",FALSE,FALSE
"187","30",7.87,17,-22.66,0.0514131462407324,0.151864667435602,0.510773420417082,16.55,1,11,"monitoring",TRUE,TRUE
"188","30",13.05,36,-4.3,0.159717934151703,0.324875048058439,0.516805661926054,13.38,1,27,"monitoring",FALSE,FALSE
"189","30",10.77,34,-15.28,0.0936553641463536,0.22798923490965,0.41760534017932,15.03,1,16,"monitoring",TRUE,FALSE
"190","30",12.08,36,-3.91,0.138140843679806,0.291041906958862,0.475075873565359,11.66,1,19,"monitoring",FALSE,FALSE
"191","30",12.2,38,-5.255,0.135691749683253,0.299884659746251,0.505217039071058,13.58,1,18,"monitoring",FALSE,FALSE
"192","30",12.72,44,-10.37,0.135114179235137,0.290272971933872,0.338420600002172,10.13,1,23,"monitoring",FALSE,FALSE
"193","30",8.01,25,-22.63,0.0551374102500619,0.170319108035371,0.626429367092868,18.57,1,15,"monitoring",TRUE,TRUE
"194","30",13.28,51,-13.215,0.144403569386791,0.285274894271434,0.474270036595865,14.1,1,19,"monitoring",FALSE,FALSE
"195","30",12.4,42,-11.435,0.127042014287855,0.274125336409073,0.472651751745824,13.65,1,24,"monitoring",FALSE,FALSE
"196","30",13.05,35,-0.78,0.151781944616913,0.311803152633602,0.496083130219244,12.77,1,18,"monitoring",FALSE,FALSE
"197","30",12.62,39,-3.06,0.127941103931337,0.280661284121492,0.42088060389385,14.08,1,26,"monitoring",FALSE,FALSE
"198","30",12.87,49,-7.325,0.132809401031337,0.282583621683968,0.416144297502183,11.54,1,16,"monitoring",FALSE,FALSE
"199","30",13.15,36,0.42,0.172589965526649,0.328719723183391,0.478646256691269,14.69,1,17,"monitoring",FALSE,FALSE
"200","30",11.99,42,-10.26,0.119868637110016,0.267589388696655,0.428887455458214,15.95,1,20,"monitoring",FALSE,FALSE
"201","40",7.67,20,-26.83,0.0476278679212665,0.14801999231065,0.456835933745856,17.71,1,9,"monitoring",TRUE,TRUE
"202","40",12.13,37,-4.005,0.141254279872897,0.304498269896194,0.427019324152528,10.94,1,16,"monitoring",FALSE,FALSE
"203","40",8,36,-28.5,0.0572033898305085,0.164936562860438,0.593387260898822,18.42,1,4,"monitoring",TRUE,TRUE
"204","40",11.7,48,-8.345,0.127728334907771,0.283737024221453,0.44507097991784,11.84,1,18,"monitoring",FALSE,FALSE
"205","40",12.37,55,-15.16,0.132282937472108,0.287581699346405,0.489852580397385,15.63,1,18,"monitoring",FALSE,FALSE
"206","40",8.42,25,-26,0.0593086028428508,0.1680123029604,0.552429982140116,17.43,1,12,"monitoring",TRUE,TRUE
"207","40",13.23,34,0.74,0.168498801907068,0.34640522875817,0.574184662648179,13.47,1,15,"monitoring",FALSE,FALSE
"208","40",12.86,38,-0.56,0.152208904957654,0.309111880046136,0.538704430739152,14.7,1,19,"monitoring",FALSE,FALSE
"209","40",11.87,28,-2.01,0.136700913242009,0.299884659746251,0.436218173327286,12.73,1,10,"monitoring",FALSE,FALSE
"210","40",12.11,46,-5.21,0.118470658266779,0.261053440984237,0.386152657680686,12.42,1,22,"monitoring",FALSE,FALSE
"211","40",12.93,36,-2.535,0.145488899385923,0.312187620146098,0.459321094315937,12.87,1,19,"monitoring",FALSE,FALSE
"212","40",11.61,33,-5.125,0.12566183383641,0.273356401384083,0.572382285184579,16.41,1,19,"monitoring",FALSE,FALSE
"213","40",12.55,37,-3.895,0.142658177477119,0.301422529796232,0.423900068785355,12.4,1,19,"monitoring",FALSE,FALSE
"214","40",8.42,19,-20.64,0.0613250773993808,0.176086120722799,0.621020142483947,18.62,1,6,"monitoring",TRUE,TRUE
"215","40",10.86,43,-17.7,0.0971942892613284,0.241830065359477,0.448614647011962,13.66,1,14,"monitoring",TRUE,FALSE
"216","40",10.93,40,-15.785,0.0994870142743854,0.239907727797001,0.342596056700367,13.59,1,12,"monitoring",TRUE,FALSE
"217","40",11.5,50,-12.535,0.12012019469554,0.265282583621684,0.509321864518626,16.57,1,11,"monitoring",FALSE,FALSE
"218","40",7.74,32,-26.01,0.0505440158259149,0.158016147635525,0.485738166823549,17.73,1,5,"monitoring",TRUE,TRUE
"219","40",13.07,27,7.115,0.164111991652796,0.335640138408304,0.390961674928678,11.07,1,18,"monitoring",FALSE,FALSE
"220","40",7.86,28,-26.715,0.0523700022253542,0.160322952710496,0.455489092006048,16.78,1,8,"monitoring",TRUE,TRUE
"221","40",11.86,42,-10.04,0.123782327053355,0.271049596309112,0.430342071650529,14.56,1,17,"monitoring",FALSE,FALSE
"222","40",11.32,38,-15.31,0.114454694241928,0.257208765859285,0.426724335477705,14.12,1,6,"monitoring",FALSE,FALSE
"223","40",11.17,37,-11.935,0.111083511351781,0.267589388696655,0.536412919680742,12.86,1,22,"monitoring",FALSE,FALSE
"224","40",12.47,40,-3,0.141998860342393,0.312956555171088,0.577091694325532,16.63,1,17,"monitoring",FALSE,FALSE
"225","40",11.46,36,-7.23,0.108723493337931,0.260668973471742,0.498469845954718,17.57,1,11,"monitoring",FALSE,FALSE
"226","40",11.33,55,-14.355,0.115413244671613,0.262206843521722,0.53132327375732,16.42,1,9,"monitoring",FALSE,FALSE
"227","40",12.85,43,-5.175,0.150954653937947,0.319876970396002,0.4635744896545,13.39,1,23,"monitoring",FALSE,FALSE
"228","40",13.01,42,-2.875,0.160242194702614,0.317185697808535,0.55859261272664,15.07,1,18,"monitoring",FALSE,FALSE
"229","40",12.4,43,-7.57,0.132491099683544,0.281045751633987,0.470309474676437,14.51,1,17,"monitoring",FALSE,FALSE
"230","40",11.12,35,-13.135,0.114978247358608,0.256055363321799,0.500920366208715,16.34,1,14,"monitoring",FALSE,FALSE
"231","40",13.01,60,-7.865,0.163558605599483,0.324875048058439,0.497571020893033,13.07,1,11,"monitoring",FALSE,FALSE
"232","40",11.95,28,-7.185,0.126792480867821,0.282583621683968,0.430833491957411,15.68,1,20,"monitoring",FALSE,FALSE
"233","40",12.69,37,-7.415,0.1422220014406,0.303729334871203,0.488688217321838,13.24,1,21,"monitoring",FALSE,FALSE
"234","40",12.24,46,-8.92,0.126667161556925,0.280276816608997,0.465224682499493,14.97,1,12,"monitoring",FALSE,FALSE
"235","40",14,57,-3.725,0.178266887466324,0.34640522875817,0.497775298444406,14.66,1,28,"monitoring",FALSE,FALSE
"236","40",11.76,46,-7.73,0.127151760981401,0.292195309496348,0.47913248215219,15.01,1,10,"monitoring",FALSE,FALSE
"237","40",12.48,43,-7.94,0.1457310724379,0.305651672433679,0.490361038155942,15.09,1,15,"monitoring",FALSE,FALSE
"238","40",13.26,43,-4.17,0.15869321717486,0.325259515570934,0.494152511935507,14.07,1,14,"monitoring",FALSE,FALSE
"239","40",8.79,39,-21.805,0.0699190031152648,0.189926951172626,0.517088286703957,16.33,1,8,"monitoring",TRUE,TRUE
"240","40",11.09,33,-13.4,0.126313577133249,0.274125336409073,0.548189089453061,17.49,1,21,"monitoring",FALSE,FALSE
"241","40",11.23,43,-11.345,0.110639890233254,0.258746635909266,0.490197566284598,17.18,1,11,"monitoring",FALSE,FALSE
"242","40",12.24,43,-5.235,0.133036621953336,0.279507881584006,0.413891383182599,13.15,1,14,"monitoring",FALSE,FALSE
"243","40",12.2,38,-10.68,0.128627460715438,0.276047673971549,0.421170175827351,15.09,1,17,"monitoring",FALSE,FALSE
"244","40",12.68,34,-4.385,0.147327281272417,0.311418685121107,0.480931794222915,14.28,1,21,"monitoring",FALSE,FALSE
"245","40",12.49,37,-7.8,0.121169813185727,0.263744713571703,0.506405091187099,15.62,1,15,"monitoring",FALSE,FALSE
"246","40",12.89,44,-3.025,0.140933439142942,0.302575932333718,0.470686698877637,14.57,1,23,"monitoring",FALSE,FALSE
"247","40",13.1,50,-4.94,0.160628616647708,0.328335255670896,0.546991636523669,16.05,1,13,"monitoring",FALSE,FALSE
"248","40",7.68,24,-25.165,0.0520951302378256,0.159554017685506,0.574367626267275,17.21,1,7,"monitoring",TRUE,TRUE
"249","40",12.78,35,-2.935,0.151260399541673,0.318339100346021,0.471821682851021,13.99,1,14,"monitoring",FALSE,FALSE
"250","40",12.02,38,-8.33,0.131986348798101,0.292195309496348,0.450481407938693,12.82,1,16,"monitoring",FALSE,FALSE
"251","50",13.06,35,-3.945,0.162878601329722,0.324875048058439,0.468417041043136,12.05,1,19,"monitoring",FALSE,FALSE
"252","50",12.9,41,-3.155,0.154409024275101,0.312572087658593,0.608550883155255,16.44,1,9,"monitoring",FALSE,FALSE
"253","50",11.19,42,-13.825,0.108235873445771,0.250672818146867,0.558138907466562,15.4,1,6,"monitoring",FALSE,FALSE
"254","50",9.22,37,-20.76,0.0733882539211321,0.198000768935025,0.382018889126857,15.24,1,11,"monitoring",TRUE,TRUE
"255","50",12.68,45,-9.085,0.146241001410088,0.31603229527105,0.50811665449346,17.5,1,13,"monitoring",FALSE,FALSE
"256","50",12.43,37,-6.73,0.137781457772066,0.291041906958862,0.538683788318353,18.87,1,13,"monitoring",FALSE,FALSE
"257","50",10.42,33,-15.355,0.103853617275351,0.248366013071895,0.574845905670562,16.55,1,13,"monitoring",FALSE,FALSE
"258","50",10.04,36,-16.105,0.0874962904342665,0.221453287197232,0.395416063645253,17.45,1,12,"monitoring",TRUE,TRUE
"259","50",7.79,22,-25,0.0478052912161826,0.153787004998078,0.467073475513111,16.9,1,4,"monitoring",TRUE,TRUE
"260","50",10.33,35,-14.18,0.0970710567607282,0.232218377547097,0.352006417536714,10.48,1,6,"monitoring",TRUE,FALSE
"261","50",11.75,43,-10.57,0.116084939594652,0.26643598615917,0.462774196646937,17.66,1,15,"monitoring",FALSE,FALSE
"262","50",12.76,47,-8.915,0.139968259478761,0.294886582083814,0.457600697237933,10.18,1,14,"monitoring",FALSE,FALSE
"263","50",12.19,41,-7.26,0.151002865329513,0.319108035371011,0.503651583937491,13.55,1,12,"monitoring",FALSE,FALSE
"264","50",11.34,48,-12.36,0.12214947221669,0.282199154171473,0.429078636502128,13.3,1,10,"monitoring",FALSE,FALSE
"265","50",7.68,23,-27.96,0.0492031525819845,0.146482122260669,0.498367888126419,17.68,1,4,"monitoring",TRUE,TRUE
"266","50",11.41,39,-11.33,0.110920909000695,0.261822376009227,0.469474753753064,15.76,1,11,"monitoring",FALSE,FALSE
"267","50",12.43,40,-9.555,0.134827689094435,0.291426374471357,0.507720436348891,15.78,1,9,"monitoring",FALSE,FALSE
"268","50",7.92,21,-24.285,0.0433085594573025,0.135717031910804,0.429070530306521,16.36,1,3,"monitoring",TRUE,TRUE
"269","50",7.96,26,-23.81,0.04876599747506,0.153402537485582,0.517789894831973,17.07,1,9,"monitoring",TRUE,TRUE
"270","50",7.91,27,-25.03,0.055421476910828,0.158785082660515,0.41662433416141,15.49,1,3,"monitoring",TRUE,TRUE
"271","50",8.48,26,-20.025,0.0615916101172116,0.181084198385236,0.558824777247751,17.76,1,5,"monitoring",TRUE,TRUE
"272","50",7.67,29,-25.8,0.0459045126888516,0.148404459823145,0.532895418088914,18.17,1,4,"monitoring",TRUE,TRUE
"273","50",7.67,31,-30.135,0.0491653496641644,0.148404459823145,0.464705283820274,17.19,1,6,"monitoring",TRUE,TRUE
"274","50",13.27,40,-5.16,0.156843679880329,0.311803152633602,0.443889777468691,13.23,1,12,"monitoring",FALSE,FALSE
"275","50",0,33,-46.035,0.00108104078133154,0.00768935024990388,0.57534196786142,9.15,1,0,"monitoring",TRUE,TRUE
"276","50",12.91,44,-8.165,0.137448262105421,0.298731257208766,0.436508594084442,14.15,1,9,"monitoring",FALSE,FALSE
"277","50",12.75,34,-4.08,0.166749293540231,0.334486735870819,0.54876819742978,15.62,1,12,"monitoring",FALSE,FALSE
"278","50",0,34,-45.505,0.00107500308908934,0.00768935024990388,0.361069144908925,7.68,1,0,"monitoring",TRUE,TRUE
"279","50",12.78,44,-7.65,0.142259259259259,0.306036139946175,0.467471718241619,12.45,1,12,"monitoring",FALSE,FALSE
"280","50",13.42,55,-3.32,0.15868411307246,0.321799307958477,0.481898688440242,15.47,1,18,"monitoring",FALSE,FALSE
"281","50",11.08,39,-9.045,0.111291200633475,0.259131103421761,0.487926965181904,16.1,1,11,"monitoring",FALSE,FALSE
"282","50",7.76,28,-24.25,0.0541813752299508,0.169550173010381,0.480356218160651,16.59,1,3,"monitoring",TRUE,TRUE
"283","50",12.98,41,-3.51,0.161709852290247,0.331026528258362,0.39776599723054,11.7,1,13,"monitoring",FALSE,FALSE
"284","50",13.03,39,-0.42,0.157480510452356,0.325259515570934,0.442668876094052,11.75,1,9,"monitoring",FALSE,FALSE
"285","50",13.12,33,-0.65,0.165954820392544,0.331026528258362,0.518146261613942,15.6,1,12,"monitoring",FALSE,FALSE
"286","50",0,34,-46.815,0.0011821213478672,0.00768935024990388,0.440881963641154,8.97,1,0,"monitoring",TRUE,TRUE
"287","50",11.05,36,-10.86,0.107355347315187,0.251057285659362,0.500798807851587,14.18,1,15,"monitoring",FALSE,FALSE
"288","50",8.5,26,-25.24,0.0553963110667996,0.159938485198001,0.568371133308384,18.48,1,7,"monitoring",TRUE,TRUE
"289","50",12.97,39,-6.045,0.150315904681359,0.313341022683583,0.500093426101724,13.62,1,8,"monitoring",FALSE,FALSE
"290","50",13.78,60,-5.25,0.192379251320979,0.366013071895425,0.513764617227117,13.49,1,14,"monitoring",FALSE,FALSE
"291","50",10.75,36,-7.49,0.113563816726416,0.275663206459054,0.407708886902341,13.88,1,13,"monitoring",FALSE,FALSE
"292","50",11.51,42,-7.18,0.118206487912963,0.266051518646674,0.632320162885005,16.64,1,18,"monitoring",FALSE,FALSE
"293","50",12.92,44,0.33,0.147255192878338,0.307574009996155,0.569530072465776,17.51,1,11,"monitoring",FALSE,FALSE
"294","50",11.34,44,-9.73,0.114577431829938,0.276047673971549,0.463023385110072,11.06,1,9,"monitoring",FALSE,FALSE
"295","50",11.46,49,-13.855,0.125310605307624,0.279123414071511,0.536491834856179,15.09,1,10,"monitoring",FALSE,FALSE
"296","50",13.46,63,-2.45,0.168903997419419,0.333717800845829,0.538046854407076,13.24,1,21,"monitoring",FALSE,FALSE
"297","50",7.8,25,-25.64,0.0505814820336961,0.152633602460592,0.479989205922206,17.58,1,10,"monitoring",TRUE,TRUE
"298","50",7.77,28,-28.865,0.0479024873159262,0.145713187235679,0.530188928833346,18.18,1,6,"monitoring",TRUE,TRUE
"299","50",12.83,49,-5.85,0.154083453094802,0.317185697808535,0.452445908146839,14.68,1,8,"monitoring",FALSE,FALSE
"300","50",10.74,31,-12.94,0.119145868549269,0.276047673971549,0.373355116334801,13.95,1,7,"monitoring",FALSE,FALSE
"301","60",12.99,45,-3.815,0.150050576073816,0.316416762783545,0.506462283902972,14,1,6,"monitoring",FALSE,FALSE
"302","60",12.2,44,-0.21,0.154686608626634,0.321799307958477,0.468808529421819,13.01,1,6,"monitoring",FALSE,FALSE
"303","60",12.66,36,-6.635,0.158424589347934,0.317185697808535,0.544181926633513,14.18,1,3,"monitoring",FALSE,FALSE
"304","60",12.93,41,-6.955,0.163235476278955,0.335640138408304,0.44270357550317,12.5,1,9,"monitoring",FALSE,FALSE
"305","60",13.75,65,-1.28,0.187906501532558,0.366782006920415,0.575310623763502,13.89,1,14,"monitoring",FALSE,FALSE
"306","60",11.61,41,-7.26,0.139441540100592,0.30718954248366,0.502142033094336,16.53,1,10,"monitoring",FALSE,FALSE
"307","60",11.76,40,-9.185,0.123679960243509,0.269896193771626,0.536819391164628,16.9,1,17,"monitoring",FALSE,FALSE
"308","60",7.93,27,-26.12,0.0460393698827863,0.140330642060746,0.579905078870605,18.08,1,6,"monitoring",TRUE,TRUE
"309","60",8.31,29,-23.15,0.0606023143111463,0.176086120722799,0.440101750114804,17.88,1,7,"monitoring",TRUE,TRUE
"310","60",11.28,37,-6.415,0.110392661094901,0.259900038446751,0.472786395879565,13.68,1,13,"monitoring",FALSE,FALSE
"311","60",13.02,50,-2.735,0.162686939182453,0.3360246059208,0.563196992708122,15.23,1,9,"monitoring",FALSE,FALSE
"312","60",10.55,35,-10.24,0.106836866085578,0.260284505959246,0.473772001714614,17.46,1,5,"monitoring",FALSE,FALSE
"313","60",12.73,40,-3.755,0.147360467708772,0.306805074971165,0.479463054633091,14.9,1,8,"monitoring",FALSE,FALSE
"314","60",10.88,42,-17.855,0.102928381435354,0.237985390234525,0.383423350298799,12.59,1,9,"monitoring",FALSE,FALSE
"315","60",13.52,58,4.15,0.175260146964541,0.342176086120723,0.549915358937533,13.49,1,7,"monitoring",FALSE,FALSE
"316","60",11.7,45,-7.815,0.127951228061391,0.278738946559016,0.53595847473222,16.52,1,11,"monitoring",FALSE,FALSE
"317","60",12.32,44,-6.62,0.148872910031847,0.306805074971165,0.455104268094276,13.92,1,11,"monitoring",FALSE,FALSE
"318","60",11.47,40,-10.61,0.122799415653552,0.278738946559016,0.356041570291675,13.37,1,12,"monitoring",FALSE,FALSE
"319","60",12.34,45,-8.34,0.156890590269202,0.32718185313341,0.404096022876134,9.77,1,9,"monitoring",FALSE,FALSE
"320","60",11.2,38,-12.24,0.11526827333135,0.266820453671665,0.511366823249934,14.8,1,11,"monitoring",FALSE,FALSE
"321","60",11.59,44,-8.285,0.116351966564669,0.263744713571703,0.497822256081784,13.93,1,3,"monitoring",FALSE,FALSE
"322","60",10.73,32,-11.645,0.108029904127962,0.255670895809304,0.428629433750081,12.85,1,8,"monitoring",FALSE,FALSE
"323","60",11.99,44,-8.985,0.133086761831721,0.291426374471357,0.522676265222709,17.15,1,10,"monitoring",FALSE,FALSE
"324","60",12.62,40,-2.77,0.156427445781324,0.323721645520954,0.507448861663588,14.67,1,11,"monitoring",FALSE,FALSE
"325","60",7.89,27,-26.36,0.0515404015428741,0.156478277585544,0.597137427532808,17.81,1,4,"monitoring",TRUE,TRUE
"326","60",7.67,28,-25.3,0.0485794892100574,0.148404459823145,0.546804240283021,16.03,1,4,"monitoring",TRUE,TRUE
"327","60",12.04,33,-4.895,0.146535195836757,0.314878892733564,0.507212323524031,15.03,1,13,"monitoring",FALSE,FALSE
"328","60",13.55,56,3.345,0.17207590340471,0.339484813533256,0.546075557289252,16.41,1,8,"monitoring",FALSE,FALSE
"329","60",11.14,45,-11.115,0.121060598540871,0.275278738946559,0.379212351436822,11.76,1,4,"monitoring",FALSE,FALSE
"330","60",8.01,35,-23.345,0.0561108079956351,0.167243367935409,0.455416948625823,17.31,1,6,"monitoring",TRUE,TRUE
"331","60",13.12,42,3.54,0.168783603808021,0.339869281045752,0.546291129184173,16.68,1,9,"monitoring",FALSE,FALSE
"332","60",7.99,34,-26.93,0.0444067964286598,0.133025759323337,0.513023852923634,17.37,1,2,"monitoring",TRUE,TRUE
"333","60",12.58,40,-2.4,0.150834371108344,0.313725490196078,0.468684019219351,12.76,1,10,"monitoring",FALSE,FALSE
"334","60",8.46,37,-24.715,0.0661503710874476,0.189926951172626,0.610102281327612,18.77,1,5,"monitoring",TRUE,TRUE
"335","60",11.29,43,-10.98,0.112517964220229,0.262975778546713,0.544150015361591,16.6,1,10,"monitoring",FALSE,FALSE
"336","60",7.82,24,-26.385,0.0472984700835627,0.149173394848135,0.513894972320221,16.03,1,5,"monitoring",TRUE,TRUE
"337","60",12.43,42,0.175,0.156552308766331,0.322952710495963,0.555962440753581,14.6,1,10,"monitoring",FALSE,FALSE
"338","60",8.11,21,-21.22,0.0608351331893449,0.16878123798539,0.412830827619115,17,1,6,"monitoring",TRUE,TRUE
"339","60",12.3,40,-1.52,0.141022154089605,0.303344867358708,0.477328486291001,16.24,1,4,"monitoring",FALSE,FALSE
"340","60",7.87,31,-26.1,0.0410189450863492,0.132641291810842,0.496612547386412,16.04,1,7,"monitoring",TRUE,TRUE
"341","60",10.69,42,-12.315,0.110825701734793,0.255286428296809,0.539299843099827,14.96,1,7,"monitoring",FALSE,FALSE
"342","60",13.02,33,-0.55,0.174823341406777,0.343329488658208,0.509894143628263,16.51,1,12,"monitoring",FALSE,FALSE
"343","60",12.84,44,-2.67,0.162316212994238,0.334871203383314,0.506569767937143,14.27,1,11,"monitoring",FALSE,FALSE
"344","60",10.86,38,-13.295,0.113708793944826,0.261437908496732,0.497827898001038,17.61,1,7,"monitoring",FALSE,FALSE
"345","60",8.14,37,-25.57,0.0640549572966951,0.188389081122645,0.55201603648082,17.31,1,6,"monitoring",TRUE,TRUE
"346","60",11.53,39,-7.14,0.126178426118885,0.279123414071511,0.472026688642409,16.75,1,6,"monitoring",FALSE,FALSE
"347","60",10.64,32,-8.595,0.113761285348322,0.264898116109189,0.466496241379686,16.67,1,9,"monitoring",FALSE,FALSE
"348","60",10.03,41,-18.19,0.0876360731049635,0.224913494809689,0.361076677760546,13.66,1,8,"monitoring",TRUE,TRUE
"349","60",0,33,-46.87,0.00101369108702726,0.00499807766243752,0.537980974129288,8.12,1,0,"monitoring",TRUE,TRUE
"350","60",10.01,39,-9.765,0.0989302821970167,0.252979623221838,0.458573476120702,17.88,1,6,"monitoring",TRUE,TRUE
"351","70",8.08,30,-22.86,0.0567635529916426,0.174163783160323,0.505418671003164,16.65,1,2,"monitoring",TRUE,TRUE
"352","70",0,34,-46.205,0.00224004356327814,0.011918492887351,0.438626490205552,9,1,0,"monitoring",TRUE,TRUE
"353","70",7.84,30,-24.665,0.0501323831440378,0.157247212610534,0.455517044804279,16.87,1,4,"monitoring",TRUE,TRUE
"354","70",11.96,44,-9.005,0.14466239625134,0.314878892733564,0.473380168305399,14.24,1,5,"monitoring",FALSE,FALSE
"355","70",12.09,40,-5.22,0.144595296386972,0.311034217608612,0.559612612691841,16.44,1,2,"monitoring",FALSE,FALSE
"356","70",13.52,59,-5.61,0.196816943274709,0.367935409457901,0.514452604785099,15.27,1,6,"monitoring",FALSE,FALSE
"357","70",12.12,49,-9.47,0.137556527540959,0.291810841983852,0.516078694163101,16.5,1,3,"monitoring",FALSE,FALSE
"358","70",13.16,37,-2.99,0.162641200951249,0.335255670895809,0.464218708009463,13.85,1,6,"monitoring",FALSE,FALSE
"359","70",11.1,37,-4.735,0.11046409916777,0.25759323337178,0.424620576961943,12.46,1,5,"monitoring",FALSE,FALSE
"360","70",7.79,33,-26.63,0.0506092080295616,0.147635524798155,0.529921788691957,18.67,1,2,"monitoring",TRUE,TRUE
"361","70",7.71,30,-27.645,0.0424124320432937,0.128412149173395,0.420177801787676,16.36,1,0,"monitoring",TRUE,TRUE
"362","70",11.76,54,-10.885,0.123177063923878,0.271818531334102,0.550710881015513,18.23,1,4,"monitoring",FALSE,FALSE
"363","70",10.63,31,-11.63,0.106737917052537,0.252595155709343,0.42265047932558,14.45,1,3,"monitoring",FALSE,FALSE
"364","70",12.48,41,-6.455,0.140532617876484,0.298731257208766,0.551889962130199,16.12,1,1,"monitoring",FALSE,FALSE
"365","70",12.95,41,3.665,0.165378092577813,0.329873125720877,0.489957364944866,14.77,1,5,"monitoring",FALSE,FALSE
